geo,time,POP,GDP,LEX,world_region
egy,2000,69905988,7388,,africa
eri,2000,3392801,1679,,africa
eri_a_eth,2000,69029441,,,africa
esh,2000,314118,62.64,,africa
esp,2000,40903711,29967,,europe
est,2000,1399112,15703,,europe
eth,2000,66537331,618,,africa
fin,2000,5187954,34887,,europe
fji,2000,811223,6674,,asia
flk,2000,2882,,,americas
fra,2000,59608201,34896,,europe
fro,2000,47258,,,europe
fsm,2000,107432,3167,,asia
gab,2000,1231122,17783,,africa
gbg,2000,64076,,,europe
gbm,2000,72554,,,europe
gbr,2000,58950848,32962,,europe
geo,2000,4722059,3264,,europe
gha,2000,18938762,2259,,africa
gib,2000,31180,,,europe
gin,2000,8808546,1131,,africa
glp,2000,424646,77.12,,americas
gmb,2000,1231844,1560,,africa
gnb,2000,1243229,1360,,africa
gnq,2000,614323,10793,,africa
grc,2000,11142119,24839,,europe
grd,2000,101619,9651,,americas
grl,2000,56175,20499,,europe
gtm,2000,11650743,6071,,americas
guf,2000,163165,74.75,,americas
gum,2000,155329,74.08,,asia
guy,2000,753301,4513,,americas
hkg,2000,6663654,34017,,asia
hnd,2000,6524283,3329,,americas
hos,2000,785,,,europe
hrv,2000,4428072,15745,,europe
hti,2000,8549200,1739,,americas
hun,2000,10221051,17855,,europe
idn,2000,211540429,5806,,asia
ind,2000,1053050912,2495,,asia
irl,2000,3848776,40815,,europe
irn,2000,66131854,11854,,asia
irq,2000,23565413,12177,,asia
isl,2000,280435,34097,,europe
isr,2000,6013741,26090,,asia
ita,2000,57293721,36536,,europe
jam,2000,2656864,7932,,americas
jey,2000,88905,,,europe
jor,2000,5103130,7235,,asia
jpn,2000,127533934,33872,,asia
kaz,2000,15057363,9952,,asia
ken,2000,31450483,2132,,africa
kgz,2000,4920718,2075,,asia
khm,2000,12152354,1376,,asia
kir,2000,84406,2007,,asia
kna,2000,45374,20173,,americas
kor,2000,47386312,20757,,asia
korea_union,2000,69018212,,,asia
kos,2000,2608347,4605,,europe
kwt,2000,2050741,69920,,asia
lao,2000,5329304,2346,,asia
lbn,2000,3235366,12536,,asia
lbr,2000,2884522,839,,africa
lby,2000,5355751,21922,,africa
lca,2000,156949,10006,,americas
lie,2000,33286,,,europe
lka,2000,18781938,5580,,asia
lso,2000,1868699,1782,,africa
ltu,2000,3501835,12189,,europe
lux,2000,436103,81690,,europe
lva,2000,2384163,11159,,europe
mac,2000,427979,42225,,asia
mar,2000,28849621,4484,,africa
mco,2000,32082,50200,,europe
mda,2000,4201089,2321,,europe
mdg,2000,15766806,1444,,africa
mdv,2000,280384,6863,,asia
mex,2000,101719673,15015,,americas
mhl,2000,52159,2872,,asia
mkd,2000,2034819,8621,,europe
mli,2000,10967690,1463,,africa
mlt,2000,396668,24586,,europe
mmr,2000,46095462,1306,,asia
mne,2000,613560,10075,,europe
mng,2000,2397436,4655,,asia
mnp,2000,69094,76.18,,asia
moz,2000,18067687,562,,africa
mrt,2000,2709359,2751,,africa
msr,2000,4955,,,americas
mtq,2000,387004,78.19,,americas
mus,2000,1185145,11077,,africa
mwi,2000,11376172,866,,africa
mys,2000,23185608,16310,,asia
myt,2000,150331,75.69,,africa
nam,2000,1899257,6106,,africa
ncl,2000,212871,73.46,,asia
ner,2000,11352973,753,,africa
nfk,2000,1982,,,asia
nga,2000,122352009,2848,,africa
nic,2000,5026796,3456,,americas
niu,2000,1899,,,asia
nld,2000,15926188,41722,,europe
nld_curacao,2000,132099,,,americas
nor,2000,4499367,58067,,europe
npl,2000,23740911,1540,,asia
nru,2000,10037,6964,,asia
nzl,2000,3858999,28265,,asia
omn,2000,2267991,43966,,asia
pak,2000,138523285,3495,,asia
pan,2000,3030347,10572,,americas
pcn,2000,58,,,asia
per,2000,25914879,6563,,americas
phl,2000,77991569,4224,,asia
plw,2000,19175,13628,,asia
png,2000,5572222,1791,,asia
pol,2000,38550495,14732,,europe
pri,2000,3796977,32484,,americas
prk,2000,22929075,1287,,asia
prt,2000,10355117,25999,,europe
pry,2000,5302700,6085,,americas
pse,2000,3223009,2256,,asia
pyf,2000,237258,72.31,,asia
qat,2000,592267,108324,,asia
reu,2000,736710,76.08,,africa
rou,2000,22128128,10523,,europe
rus,2000,146396514,14051,,europe
rwa,2000,8025703,785,,africa
sau,2000,20764312,43071,,asia
scg,2000,10866632,,,europe
scg_ex_kos,2000,7520060,,,europe
sdn,2000,27250535,2287,,africa
sen,2000,9884052,1908,,africa
sgp,2000,3913960,51699,,asia
shn,2000,5114,,,africa
sjm,2000,2421,,,europe
slb,2000,412609,1729,,asia
sle,2000,4564297,913,,africa
slv,2000,5867626,6364,,americas
smr,2000,27418,51350,,europe
som,2000,9011479,603,,africa
spm,2000,6272,,,americas
srb,2000,9487615,7985,,europe
ssd,2000,6700656,2642,,africa
stbar,2000,7036,,,americas
stmar,2000,27330,,,americas
stp,2000,138606,1998,,africa
sur,2000,472390,9731,,americas
svk,2000,5399211,15605,,europe
svn,2000,1988499,22723,,europe
swe,2000,8881640,36855,,europe
swz,2000,1061468,5839,,africa
sxm,2000,31819,,,americas
syc,2000,81151,18453,,africa
syr,2000,16410848,5188,,asia
tca,2000,18873,16099,,americas
tcd,2000,8342559,993,,africa
tgo,2000,4970367,1277,,africa
tha,2000,62958021,9189,,asia
tjk,2000,6216205,1180,,asia
tkl,2000,1554,,,asia
tkm,2000,4516131,5333,,asia
tls,2000,871607,1391,,asia
ton,2000,98082,4602,,asia
tto,2000,1267984,18324,,americas
tun,2000,9699197,7574,,africa
tur,2000,63240121,13862,74.11,europe
tuv,2000,9420,3064,,asia
twn,2000,21840235,34205,76.33,asia
tza,2000,34178042,1482,52.86,africa
uga,2000,24039274,1067,48.71,africa
ukr,2000,48840074,4797,67.44,europe
ury,2000,3321245,12875,74.82,americas
usa,2000,281982778,45986,76.9,americas
ussr,2000,289108679,,,europe
uzb,2000,24848920,2504,66.36,asia
vct,2000,107898,7555,70.22,americas
ven,2000,24488340,14413,74.3,americas
vgb,2000,20645,,,americas
vir,2000,108722,73.39,,americas
vnm,2000,80285562,2650,70.71,asia
vut,2000,185063,2823,62.39,asia
wlf,2000,14500,,,asia
wsm,2000,174610,4326,70.45,asia
yem,2000,17874725,3894,62.61,asia
yem_north,2000,13570214,,,asia
yem_south,2000,3777260,,,asia
yug,2000,23346140,,,europe
zaf,2000,45728315,9716,55.43,africa
zmb,2000,10531221,2103,44.15,africa
zwe,2000,12222251,2571,46.69,africa
abw,2002,94992,40241,73.94,americas
afg,2002,21979923,1064,52.43,asia
ago,2002,17572649,3184,54.48,africa
aia,2002,11692,,,americas
akr_a_dhe,2002,15372,,,europe
ala,2002,26204,81.8,,europe
alb,2002,3119029,6231,74.52,europe
and,2002,70049,31866,82.3,europe
ant,2002,180431,74.91,,americas
are,2002,3507232,96446,75.36,asia
arg,2002,37889370,12413,74.48,americas
arm,2002,3033897,3669,72.46,europe
asm,2002,58731,71.72,,asia
atg,2002,86266,17457,75.32,americas
aus,2002,19475191,36401,80.23,asia
aut,2002,8134412,39639,78.71,europe
aze,2002,8277015,5338,67.5,europe
bdi,2002,6741569,763,49.87,africa
bel,2002,10364885,37923,78.21,europe
ben,2002,7295394,1729,58.24,africa
bfa,2002,12293100,1099,53.12,africa
bgd,2002,136600667,1726,66.52,asia
bgr,2002,7866086,10321,72.25,europe
bhr,2002,735148,43719,72.59,asia
bhs,2002,309157,26251,71.64,americas
bih,2002,3775807,6939,75.26,europe
blr,2002,9807132,8416,68.14,europe
blz,2002,262206,7246,69.15,americas
bmu,2002,64610,53097,73.87,americas
bol,2002,8653345,4431,68.76,americas
bra,2002,180151021,11560,72.13,americas
brb,2002,271478,14124,75.48,americas
brn,2002,346867,84125,76.49,asia
btn,2002,606399,4009,67.97,asia
bwa,2002,1779953,10749,45.22,africa
caf,2002,3907612,852,44.52,africa
can,2002,31320889,38500,79.6,americas
cck,2002,632,,,asia
chanisl,2002,150901,78.14,,europe
che,2002,7243914,50410,80.3,europe
cheslo,2002,15666943,,,europe
chl,2002,15623635,14896,77.66,americas
chn,2002,1298646577,4315,70.65,asia
civ,2002,17366517,2788,52.9,africa
cmr,2002,16084886,2588,54.45,africa
cod,2002,49835756,504,53.76,africa
cog,2002,3407180,4605,54.44,africa
cok,2002,18702,,,asia
col,2002,41572491,8416,73.61,americas
com,2002,569479,1477,62.7,africa
cpv,2002,452106,3971,70.29,africa
cri,2002,4063204,10202,78.52,americas
cub,2002,11217998,12050,77.11,americas
cxr,2002,1226,,,asia
cym,2002,44738,54612,,americas
cyp,2002,976966,31520,77.47,europe
cze,2002,10252439,22267,75.38,europe
deu,2002,81611868,37262,78.4,europe
deu_east,2002,16215432,,,europe
deu_west,2002,65115509,,,europe
dji,2002,746221,2146,61.58,africa
dma,2002,69824,8052,73.08,americas
dnk,2002,5372801,42596,77.28,europe
dom,2002,8832285,8315,73.49,americas
dza,2002,31995046,10826,74.44,africa
ecu,2002,13072060,7728,74.83,americas
egy,2002,72590118,7541,69.83,africa
eri,2002,3614639,1766,59.8,africa
eri_a_eth,2002,72376394,,,africa
esh,2002,363227,63.65,,africa
esp,2002,41985520,31395,79.82,europe
est,2002,1382732,17938,71.37,europe
eth,2002,70497192,642,53.89,africa
fin,2002,5213373,36218,78.32,europe
fji,2002,815691,6987,64.66,asia
flk,2002,2947,,,americas
fra,2002,60225076,35457,79.54,europe
fro,2002,47769,,,europe
fsm,2002,106983,3256,64.49,asia
gab,2002,1294409,17231,59.23,africa
gbg,2002,64582,,,europe
gbm,2002,73870,,,europe
gbr,2002,59348953,34393,78.25,europe
geo,2002,4624880,3659,71.85,europe
gha,2002,19924522,2334,59.33,africa
gib,2002,31544,,,europe
gin,2002,9137345,1188,55.11,africa
glp,2002,431359,77.74,,americas
gmb,2002,1311349,1500,63.51,africa
gnb,2002,1293523,1323,52.86,africa
gnq,2002,666407,19419,56.96,africa
grc,2002,11216799,26643,79.1,europe
grd,2002,102100,9735,71.02,americas
grl,2002,56518,20426,68.23,europe
gtm,2002,12208848,6158,69.29,americas
guf,2002,178904,75.07,,americas
gum,2002,157175,74.13,,asia
guy,2002,751884,4672,65.31,americas
hkg,2002,6759491,34366,80.95,asia
hnd,2002,6863157,3372,69.91,americas
hos,2002,792,,,europe
hrv,2002,4395819,17086,74.41,europe
hti,2002,8834733,1661,57.46,americas
hun,2002,10167872,19463,72.5,europe
idn,2002,217508059,6116,67.82,asia
ind,2002,1089807112,2623,63.06,asia
irl,2002,3976288,44226,77.65,europe
irn,2002,67983330,12761,71.73,asia
irq,2002,24939299,10959,66.38,asia
isl,2002,285329,34735,80.46,europe
isr,2002,6239285,25018,78.53,asia
ita,2002,57801763,37199,80.08,europe
jam,2002,2695446,8082,73.92,americas
jey,2002,89764,,,europe
jor,2002,5287488,7776,73.18,asia
jpn,2002,127902617,33889,81.48,asia
kaz,2002,15105645,12423,64.87,asia
ken,2002,33214009,2107,55.67,africa
kgz,2002,4990687,2144,66.6,asia
khm,2002,12634729,1525,60.67,asia
kir,2002,87343,1983,59.81,asia
kna,2002,46641,21232,,americas
kor,2002,48004786,22997,76.73,asia
korea_union,2002,70163775,,,asia
kos,2002,2516714,5799,,europe
kwt,2002,2143833,69393,76.9,asia
lao,2002,5497273,2548,58.36,asia
lbn,2002,3522837,12367,77.37,asia
lbr,2002,3062863,844,54.88,africa
lby,2002,5527515,20666,74.68,africa
lca,2002,159763,9487,74.1,americas
lie,2002,34018,,,europe
lka,2002,19059300,5626,73.53,asia
lso,2002,1902312,1826,46.05,africa
ltu,2002,3444754,14090,71.98,europe
lux,2002,443726,85033,78.92,europe
lva,2002,2332492,13039,70.22,europe
mac,2002,448896,45127,79.63,asia
mar,2002,29512368,4844,71.45,africa
mco,2002,32629,51060,,europe
mda,2002,4176616,2667,68.49,europe
mdg,2002,16765117,1257,59.13,africa
mdv,2002,294341,7225,73.49,asia
mex,2002,104355608,14566,74.89,americas
mhl,2002,52158,3105,63.34,asia
mkd,2002,2048928,8423,72.5,europe
mli,2002,11638929,1640,54.42,africa
mlt,2002,401303,25095,78.11,europe
mmr,2002,47140220,1593,61.98,asia
mne,2002,613382,10297,74.28,europe
mng,2002,2443659,4924,63.38,asia
mnp,2002,68763,76.22,,asia
moz,2002,19139658,650,51.84,africa
mrt,2002,2873228,2664,64.55,africa
msr,2002,4376,,,americas
mtq,2002,392485,78.78,,americas
mus,2002,1201812,11431,71.8,africa
mwi,2002,12013711,792,45.55,africa
mys,2002,24198811,16555,73.38,asia
myt,2002,161205,76.33,,africa
nam,2002,1962147,6266,51.99,africa
ncl,2002,221088,73.94,,asia
ner,2002,12206002,773,53.49,africa
nfk,2002,1919,,,asia
nga,2002,128666710,2935,55.15,africa
nic,2002,5171734,3485,76.04,americas
niu,2002,1789,,,asia
nld,2002,16110355,42062,78.4,europe
nld_curacao,2002,128829,,,americas
nor,2002,4546019,59504,79.11,europe
npl,2002,24566342,1561,64.39,asia
nru,2002,10080,5828,,asia
nzl,2002,3963206,29900,78.95,asia
omn,2002,2334285,44140,75,asia
pak,2002,144654143,3523,62.94,asia
pan,2002,3149265,10459,77.17,americas
pcn,2002,55,,,asia
per,2002,26601467,6784,75.9,americas
phl,2002,81352060,4319,68.23,asia
plw,2002,19574,14846,,asia
png,2002,5862316,1698,57.6,asia
pol,2002,38484472,15232,74.61,europe
pri,2002,3796028,36192,76.59,americas
prk,2002,23336681,1375,63.42,asia
prt,2002,10443668,26376,77.32,europe
pry,2002,5508611,5807,74.3,americas
pse,2002,3379049,1701,71.39,asia
pyf,2002,245006,73.03,,asia
qat,2002,645659,110654,75.7,asia
reu,2002,760258,76.68,,africa
rou,2002,21854676,12071,71.29,europe
rus,2002,145194882,15604,65.46,europe
rwa,2002,8536205,907,52.54,africa
sau,2002,21906308,39195,73.28,asia
scg,2002,10837817,,,europe
scg_ex_kos,2002,7494685,,,europe
sdn,2002,28679565,2450,63.7,africa
sen,2002,10396861,1909,60.2,africa
sgp,2002,4131208,51471,80.14,asia
shn,2002,4792,,,africa
sjm,2002,2494,,,europe
slb,2002,435262,1466,61.2,asia
sle,2002,4957216,985,51.37,africa
slv,2002,5940303,6543,72.65,americas
smr,2002,28121,51953,,europe
som,2002,9564167,607,52.73,africa
spm,2002,6262,,,americas
srb,2002,9352705,9004,72.5,europe
ssd,2002,7237276,2811,54.99,africa
stbar,2002,7414,,,americas
stmar,2002,27828,,,americas
stp,2002,144889,2019,65.32,africa
sur,2002,483044,10378,69.3,americas
svk,2002,5400154,16889,73.77,europe
svn,2002,1988264,24223,76.52,europe
swe,2002,8920694,37981,79.96,europe
swz,2002,1080930,6048,44.24,africa
sxm,2002,32182,,,americas
syc,2002,84203,17688,71.46,africa
syr,2002,17087901,5474,74.02,asia
tca,2002,21742,15544,,americas
tcd,2002,9001689,1115,52.59,africa
tgo,2002,5251472,1178,56.23,africa
tha,2002,64073164,9914,72.83,asia
tjk,2002,6447688,1389,65.89,asia
tkl,2002,1435,,,asia
tkm,2002,4610002,5465,64.3,asia
tls,2002,923825,1425,64.8,asia
ton,2002,99184,4876,69,asia
tto,2002,1277837,20444,70.02,americas
tun,2002,9864326,7832,75.44,africa
tur,2002,65143054,13468,75.39,europe
tuv,2002,9635,3285,,asia
twn,2002,22143337,34259,77.04,asia
tza,2002,36105808,1593,53.83,africa
uga,2002,25718048,1141,50.17,africa
ukr,2002,47979592,5622,67.75,europe
ury,2002,3327773,11400,75.04,americas
usa,2002,287506847,46367,77.12,americas
ussr,2002,288033110,,,europe
uzb,2002,25511876,2646,66.42,asia
vct,2002,108146,8151,70.51,americas
ven,2002,25408700,13091,74.31,americas
vgb,2002,21529,,,americas
vir,2002,108557,73.64,,americas
vnm,2002,81956496,2920,71.14,asia
vut,2002,193956,2467,62.29,asia
wlf,2002,14622,,,asia
wsm,2002,176582,4773,70.75,asia
yem,2002,18919179,3969,63.53,asia
yem_north,2002,14531927,,,asia
yem_south,2002,4044952,,,asia
yug,2002,23525010,,,europe
zaf,2002,47026173,10131,53.14,africa
zmb,2002,11120409,2192,44.4,africa
zwe,2002,12500525,2323,45.58,africa
abw,2004,98737,41008,74.18,americas
afg,2004,24118979,1062,53.5,asia
ago,2004,18865716,3461,55.71,africa
aia,2004,12339,,,americas
akr_a_dhe,2004,15590,,,europe
ala,2004,26530,79.88,,europe
alb,2004,3097747,7022,74.72,europe
and,2004,76244,36330,82.33,europe
ant,2004,183603,75.3,,americas
are,2004,4087931,98640,76.23,asia
arg,2004,38728696,14410,74.9,americas
arm,2004,3000612,4674,72.66,europe
asm,2004,59264,71.64,,asia
atg,2004,88257,19158,75.66,americas
aus,2004,19948429,38149,80.79,asia
aut,2004,8216805,40568,79.23,europe
aze,2004,8448882,6435,67.44,europe
bdi,2004,7182451,742,52,africa
bel,2004,10480117,39270,78.85,europe
ben,2004,7750004,1758,59.02,africa
bfa,2004,13030569,1168,54.38,africa
bgd,2004,141307489,1839,67.64,asia
bgr,2004,7743264,11736,72.56,europe
bhr,2004,829848,43929,73.14,asia
bhs,2004,322526,25064,72.74,americas
bih,2004,3781287,7646,75.58,europe
blr,2004,9676902,10180,68.73,europe
blz,2004,276089,7873,69.74,americas
bmu,2004,65065,55453,74.76,americas
bol,2004,8967741,4575,69.7,americas
bra,2004,184738458,12058,72.67,americas
brb,2004,273091,14547,75.77,americas
brn,2004,359523,83942,76.75,asia
btn,2004,640282,4329,69.09,asia
bwa,2004,1829330,11239,46.1,africa
caf,2004,4055036,824,44.77,africa
can,2004,31949417,39604,79.99,americas
cck,2004,629,,,asia
chanisl,2004,153170,78.67,,europe
che,2004,7347247,51133,80.93,europe
cheslo,2004,15669745,,,europe
chl,2004,15973778,16258,78.06,americas
chn,2004,1314007478,5165,71.91,asia
civ,2004,17997738,2687,53.31,africa
cmr,2004,16959081,2648,54.64,africa
cod,2004,53034217,534,54.87,africa
cog,2004,3605439,4539,55.81,africa
cok,2004,19522,,,asia
col,2004,42724163,8964,74.56,americas
com,2004,597228,1465,63.97,africa
cpv,2004,467664,4407,70.82,africa
cri,2004,4187038,10769,79.08,americas
cub,2004,11266941,13071,77.45,americas
cxr,2004,396,,,asia
cym,2004,47299,53646,,americas
cyp,2004,1010410,32925,77.92,europe
cze,2004,10239536,24210,75.88,europe
deu,2004,81715659,37418,78.91,europe
deu_east,2004,16271572,,,europe
deu_west,2004,65340950,,,europe
dji,2004,770752,2226,61.69,africa
dma,2004,70379,8883,73.31,americas
dnk,2004,5402761,43670,77.78,europe
dom,2004,9102998,8153,73.28,americas
dza,2004,32831096,11797,75.06,africa
ecu,2004,13509647,8312,75.35,americas
egy,2004,75381899,7800,70.11,africa
eri,2004,3858623,1633,60.26,africa
eri_a_eth,2004,75890979,,,africa
esh,2004,416797,64.58,,africa
esp,2004,43351668,32261,80.24,europe
est,2004,1363565,20734,72.38,europe
eth,2004,74624405,673,55.33,africa
fin,2004,5242185,38188,78.68,europe
fji,2004,818354,7406,64.83,asia
flk,2004,2954,,,americas
fra,2004,60886607,36216,80.09,europe
fro,2004,48143,,,europe
fsm,2004,106577,3220,65.72,asia
gab,2004,1364205,16832,59.31,africa
gbg,2004,65031,,,europe
gbm,2004,75341,,,europe
gbr,2004,59884128,36109,78.76,europe
geo,2004,4533329,4415,71.62,europe
gha,2004,20986536,2461,59.85,africa
gib,2004,31896,,,europe
gin,2004,9490229,1186,55.82,africa
glp,2004,436885,78.35,,americas
gmb,2004,1398573,1610,64.25,africa
gnb,2004,1350345,1310,53.19,africa
gnq,2004,724817,28076,58,africa
grc,2004,11270476,29470,79.46,europe
grd,2004,102656,10530,70.59,americas
grl,2004,56861,21086,68.88,europe
gtm,2004,12796925,6213,69.7,americas
guf,2004,196079,75.35,,americas
gum,2004,158099,73.85,,asia
guy,2004,751652,4778,64.85,americas
hkg,2004,6802597,38274,81.33,asia
hnd,2004,7204153,3568,70.3,americas
hos,2004,797,,,europe
hrv,2004,4383920,18777,74.92,europe
hti,2004,9119178,1559,56.61,americas
hun,2004,10115081,21328,72.9,europe
idn,2004,223614649,6546,66.53,asia
ind,2004,1126135777,2955,63.83,asia
irl,2004,4128749,47271,78.51,europe
irn,2004,69617100,14125,72.08,asia
irq,2004,26316609,10711,65.26,asia
isl,2004,291104,37866,80.95,europe
isr,2004,6468827,25673,79.31,asia
ita,2004,58494704,37434,80.63,europe
jam,2004,2728777,8385,74.32,americas
jey,2004,90502,,,europe
jor,2004,5535595,8399,72.98,asia
jpn,2004,128213632,35078,81.85,asia
kaz,2004,15385916,14729,64.92,asia
ken,2004,35074931,2158,56.56,africa
kgz,2004,5037929,2401,66.69,asia
khm,2004,13063377,1766,62.04,asia
kir,2004,90542,1920,60.05,asia
kna,2004,47971,20615,,americas
kor,2004,48498083,24606,77.83,asia
korea_union,2004,71123878,,,asia
kos,2004,2433907,6298,,europe
kwt,2004,2207939,87555,77.07,asia
lao,2004,5664605,2789,59.69,asia
lbn,2004,3863267,12329,78.02,asia
lbr,2004,3176414,583,57.57,africa
lby,2004,5704759,23640,75,africa
lca,2004,162251,10529,73.93,americas
lie,2004,34596,,,europe
lka,2004,19372538,6190,69.58,asia
lso,2004,1933728,1910,43.8,africa
ltu,2004,3381118,16919,72.01,europe
lux,2004,451819,87210,79.5,europe
lva,2004,2278855,15636,70.93,europe
mac,2004,471453,60811,80.39,asia
mar,2004,30179285,5252,71.93,africa
mco,2004,33314,52196,,europe
mda,2004,4166337,3069,69.13,europe
mdg,2004,17802997,1368,59.6,africa
mdv,2004,310423,8915,73.75,asia
mex,2004,106995583,15028,75.22,americas
mhl,2004,52074,3113,63.21,asia
mkd,2004,2057047,8977,72.7,europe
mli,2004,12391906,1707,55.84,africa
mlt,2004,405007,25506,78.82,europe
mmr,2004,48073707,2020,63.04,asia
mne,2004,615145,10955,74.74,europe
mng,2004,2496832,5705,63.71,asia
mnp,2004,65663,76.33,,asia
moz,2004,20312705,703,52.27,africa
mrt,2004,3042823,2819,65.35,africa
msr,2004,4644,,,americas
mtq,2004,396024,79.31,,americas
mus,2004,1215677,12362,72.18,africa
mwi,2004,12676038,837,46.82,africa
mys,2004,25174109,17977,73.74,asia
myt,2004,172339,76.95,,africa
nam,2004,2009228,7162,51.3,africa
ncl,2004,228883,74.4,,asia
ner,2004,13127012,757,54.9,africa
nfk,2004,1840,,,asia
nga,2004,135393616,4116,56.14,africa
nic,2004,5309703,3665,76.3,americas
niu,2004,1715,,,asia
nld,2004,16287182,42687,79.08,europe
nld_curacao,2004,128157,,,americas
nor,2004,4598214,61698,79.82,europe
npl,2004,25309449,1649,65.56,asia
nru,2004,10126,5570,,asia
nzl,2004,4080438,31392,79.47,asia
omn,2004,2444751,41551,75.65,asia
pak,2004,150780300,3805,63.37,asia
pan,2004,3269541,11287,77.37,americas
pcn,2004,52,,,asia
per,2004,27273194,7234,76.68,americas
phl,2004,84678493,4647,68.21,asia
plw,2004,19804,14696,,asia
png,2004,6161517,1695,57.6,asia
